School_Code,SuburbPostCodeKey,AgeID,School_Name,Street,Suburb,Postcode,Student_numbers,Indigenous_percentage,LBOTE_percentage,ICSEA_Value,Level_of_Schooling,Opportunity_Class,School_Specialty_Type,School_Subtype,Intensive_English_Centre,School_Gender,Phone,School_Email,Fax,Late_Opening_School,Latitude,Longitude,Date_Extracted,LatLong
3352,"2659-Walla Walla",10512,"Walla Walla Public School","Commercial St","Walla Walla","2659","43","NA","NA",984,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6029 2253","wallawalla-p.school@det.nsw.edu.au","6029 2162","N",-35.757961,146.900625,2017-07-03 00:00:00.000,"-35.757961,146.900625"
3353,"2588-Wallendbeen",10288,"Wallendbeen Public School","King St","Wallendbeen","2588","17","NA","NA",949,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6943 2568","wallendbee-p.school@det.nsw.edu.au","6943 2654","N",-34.52524,148.159228,2017-07-03 00:00:00.000,"-34.52524,148.159228"
3396,"2233-Waterfall",8668,"Waterfall Public School","McKell Ave","Waterfall","2233","46","NA","NA",1000,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","9520 9638","waterfall-p.school@det.nsw.edu.au","9548 1238","N",-34.137598,150.995977,2017-07-03 00:00:00.000,"-34.137598,150.995977"
3402,"2795-Wattle Flat",10991,"Wattle Flat Public School","Mudgee-Bathurst Rd","Wattle Flat","2795","28","NA","NA",912,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6337 7088","wattleflat-p.school@det.nsw.edu.au","6337 7037","N",-33.141545,149.692677,2017-07-03 00:00:00.000,"-33.141545,149.692677"
3457,"2580-Goulburn",10269,"Windellama Public School","Goulburn-Windellama Rd","Goulburn","2580","20","NA","NA",984,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4844 5130","windellama-p.school@det.nsw.edu.au","4844 5265","N",-35.009988,149.833521,2017-07-03 00:00:00.000,"-35.009988,149.833521"
3461,"2579-Wingello",10270,"Wingello Public School","Murrimba Rd","Wingello","2579","31","NA","NA",948,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4884 4317","wingello-p.school@det.nsw.edu.au","4884 4499","N",-34.688162,150.153487,2017-07-03 00:00:00.000,"-34.688162,150.153487"
3470,"2775-Wisemans Ferry",8698,"Wisemans Ferry Public School","Old Northern Rd","Wisemans Ferry","2775","48","NA","NA",985,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4566 4345","wisemansfe-p.school@det.nsw.edu.au","4566 4495","N",-33.385958,150.984133,2017-07-03 00:00:00.000,"-33.385958,150.984133"
3479,"2550-Wolumla",10191,"Wolumla Public School","6-8 Bega Street","Wolumla","2550","55","NA","NA",947,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6494 9226","wolumla-p.school@det.nsw.edu.au","6494 9364","N",-36.832664,149.811656,2017-07-03 00:00:00.000,"-36.832664,149.811656"
3506,"2340-Woolomin",9359,"Woolomin Public School","Tamworth-Nundle Rd","Woolomin","2340","30","NA","NA",888,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6764 2274","woolomin-p.school@det.nsw.edu.au","6764 2307","N",-31.30177,151.14807,2017-07-03 00:00:00.000,"-31.30177,151.14807"
3529,"2480-Wyrallah",4919,"Wyrallah Public School","Breckenridge St","Wyrallah","2480","29","NA","NA",903,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6629 8246","wyrallah-p.school@det.nsw.edu.au","6629 8497","N",-28.890407,153.305718,2017-07-03 00:00:00.000,"-28.890407,153.305718"
3537,"2574-Yanderra",10235,"Yanderra Public School","16 Yanderra Rd","Yanderra","2574","30","NA","NA",907,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4684 1377","yanderra-p.school@det.nsw.edu.au","4684 2374","N",-34.320475,150.571244,2017-07-03 00:00:00.000,"-34.320475,150.571244"
3556,"2642-Yerong Creek",10458,"Yerong Creek Public School","Cole St","Yerong Creek","2642","24","NA","NA",956,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6920 3521","yerongck-p.school@det.nsw.edu.au","6920 3559","N",-35.386787,147.060987,2017-07-03 00:00:00.000,"-35.386787,147.060987"
3903,"2849-Glen Alice",11072,"Glen Alice Public School","Beaumont St","Glen Alice","2849","10","NA","NA",877,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6379 7208","glenalice-p.school@det.nsw.edu.au","6379 7342","N",-33.040623,150.214727,2017-07-03 00:00:00.000,"-33.040623,150.214727"
3996,"2295-Fern Bay",9130,"Fern Bay Public School","Vardon St","Fern Bay","2295","34","NA","NA",1022,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4928 1668","fernbay-p.school@det.nsw.edu.au","4920 1223","N",-32.871657,151.794739,2017-07-03 00:00:00.000,"-32.871657,151.794739"
4190,"2787-Black Springs",10883,"Black Springs Public School","Avoca St","Black Springs","2787","9","NA","NA",928,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6335 8155","blacksprin-p.school@det.nsw.edu.au","6335 8178","N",-33.845694,149.741982,2017-07-03 00:00:00.000,"-33.845694,149.741982"
4534,"2454-Thora",18126,"Orama Public School","1098 Darkwood Rd","Thora","2454","26","NA","NA",966,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6655 8567","orama-p.school@det.nsw.edu.au","6655 8637","N",-30.432501,152.691816,2017-07-03 00:00:00.000,"-30.432501,152.691816"
1447,"2386-Burren Junction",9491,"Burren Junction Public School","Alma St","Burren Junction","2386","54","NA","NA",998,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6796 1464","burrenjunc-p.school@det.nsw.edu.au","6796 1458","Y",-30.102686,148.964703,2017-07-03 00:00:00.000,"-30.102686,148.964703"
2632,"2733-Moulamein",16249,"Moulamein Public School","Brougham St","Moulamein","2733","46","NA","NA",958,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","03 5887 5208","moulamein-p.school@det.nsw.edu.au","03 5887 5102","Y",-35.08927,144.032816,2017-07-03 00:00:00.000,"-35.08927,144.032816"
2765,"2408-North Star",9511,"North Star Public School","Edward St","North Star","2408","39","NA","NA",950,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","07 4676 3128","northstar-p.school@det.nsw.edu.au","07 4676 3269","Y",-28.926653,150.392891,2017-07-03 00:00:00.000,"-28.926653,150.392891"
3580,"2387-Rowena",9492,"Rowena Public School","Shaw St","Rowena","2387","26","NA","NA",1058,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6796 5145","rowena-p.school@det.nsw.edu.au","6796 5271","Y",-29.81393,148.91249,2017-07-03 00:00:00.000,"-29.81393,148.91249"
5302,"2880-Broken Hill",16275,"School of the Air","Lane St","Broken Hill","2880","124","NA","NA",997,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","08 8087 3565","schoolair-p.school@det.nsw.edu.au","08 8088 5998","Y",-31.945382,141.472,2017-07-03 00:00:00.000,"-31.945382,141.472"
1175,"2397-Bellata",9496,"Bellata Public School","Gurley St","Bellata","2397","29","NA","0",914,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6793 7514","bellata-p.school@det.nsw.edu.au","6793 7462","Y",-29.918659,149.796216,2017-07-03 00:00:00.000,"-29.918659,149.796216"
1425,"2731-Bunnaloo",10674,"Bunnaloo Public School","Fitzroy St","Bunnaloo","2731","46","NA","0",1047,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","03 5489 7275","bunnaloo-p.school@det.nsw.edu.au","03 5489 7228","Y",-35.786399,144.597923,2017-07-03 00:00:00.000,"-35.786399,144.597923"
1606,"2710-Conargo",10622,"Conargo Public School","Deniliquin-Wagga Wagga Rd","Conargo","2710","22","NA","0",963,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","03 5884 6624","conargo-p.school@det.nsw.edu.au","03 5884 6736","Y",-35.305269,145.17886,2017-07-03 00:00:00.000,"-35.305269,145.17886"
1956,"2405-Garah",9509,"Garah Public School","Ashley & Benarba Sts","Garah","2405","17","NA","0",1016,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6754 3218","garah-p.school@det.nsw.edu.au","6754 3245","Y",-29.077177,149.634928,2017-07-03 00:00:00.000,"-29.077177,149.634928"
1986,"2831-Girilambone",11050,"Girilambone Public School","Vega St","Girilambone","2831","11","NA","0",892,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","02 6833 1039","girilambon-p.admin@det.nsw.edu.au","02 6833 1037","Y",-31.24967,146.908851,2017-07-03 00:00:00.000,"-31.24967,146.908851"
2068,"2401-Gravesend",9503,"Gravesend Public School","Gwydir St","Gravesend","2401","37","NA","0",1012,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6729 7159","gravesend-p.school@det.nsw.edu.au","6729 7064","Y",-29.585367,150.332417,2017-07-03 00:00:00.000,"-29.585367,150.332417"
2115,"2356-Gwabegar",9391,"Gwabegar Public School","Chauvel St","Gwabegar","2356","7","NA","0",875,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6843 6252","gwabegar-p.school@det.nsw.edu.au","6843 6287","Y",-30.611489,148.974999,2017-07-03 00:00:00.000,"-30.611489,148.974999"
2155,"2831-Hermidale",11051,"Hermidale Public School","Mouramba St","Hermidale","2831","9","NA","0",952,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6833 0707","hermidale-p.school@det.nsw.edu.au","6833 0735","Y",-31.551165,146.723373,2017-07-03 00:00:00.000,"-31.551165,146.723373"
2935,"2669-Rankins Springs",10531,"Rankins Springs Public School","Boree St","Rankins Springs","2669","23","NA","0",965,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6966 1206","rankinspr-p.school@det.nsw.edu.au","6966 1296","Y",-33.83998,146.258245,2017-07-03 00:00:00.000,"-33.83998,146.258245"
3211,"2880-Tibooburra",11115,"Tibooburra Outback Public School","Briscoe St","Tibooburra","2880","7","NA","0",972,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","08 8091 3317","tibooburra-d.school@det.nsw.edu.au","08 8091 3496","Y",-29.432133,142.010166,2017-07-03 00:00:00.000,"-29.432133,142.010166"
3415,"2669-Weethalle",10535,"Weethalle Public School","Wattle St","Weethalle","2669","23","NA","0",953,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6975 6154","weethalle-p.school@det.nsw.edu.au","6975 6202","Y",-33.880024,146.619256,2017-07-03 00:00:00.000,"-33.880024,146.619256"
3559,"2410-Yetman",9514,"Yetman Public School","Warialda St","Yetman","2410","20","NA","0",1061,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","07 4675 3150","yetman-p.school@det.nsw.edu.au","07 4675 3102","Y",-28.902219,150.776261,2017-07-03 00:00:00.000,"-28.902219,150.776261"
3912,"2648-Wentworth",10471,"Palinyewah Public School","Palinyewah Roadside Delivery","Wentworth","2648","16","NA","0",914,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","03 5027 9242","palinyewah-p.school@det.nsw.edu.au","03 5027 9342","Y",-33.845011,142.012741,2017-07-03 00:00:00.000,"-33.845011,142.012741"
4228,"2400-Bullarah",9498,"Bullarah Public School","6915 Gwydir Highway","Bullarah","2400","13","NA","0",948,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6753 3111","bullarah-p.school@det.nsw.edu.au","6753 3103","Y",-29.470905,149.228908,2017-07-03 00:00:00.000,"-29.470905,149.228908"
4262,"2400-Moree",9499,"Mallawa Public School","Combadello-Poison Gate Rd","Moree","2400","6","NA","0",930,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6753 9520","mallawa-p.school@det.nsw.edu.au","6753 9526","Y",-29.645473,149.439183,2017-07-03 00:00:00.000,"-29.645473,149.439183"
1009,"2729-Adelong",10667,"Adelong Public School","Gilmore St","Adelong","2729","81","NA","0",966,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6946 2053","adelong-p.school@det.nsw.edu.au","6946 2199","N",-35.312333,148.062802,2017-07-03 00:00:00.000,"-35.312333,148.062802"
1071,"2345-Attunga",9369,"Attunga Public School","Railway St","Attunga","2345","37","NA","0",944,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6769 5554","attunga-p.school@det.nsw.edu.au","6769 5690","N",-30.930445,150.846575,2017-07-03 00:00:00.000,"-30.930445,150.846575"
1081,"2577-Avoca",10243,"Avoca Public School","Sheepwash Rd","Avoca","2577","21","NA","0",998,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4887 7224","avoca-p.school@det.nsw.edu.au","4887 7380","N",-34.612697,150.479766,2017-07-03 00:00:00.000,"-34.612697,150.479766"
1111,"2830-Ballimore",11039,"Ballimore Public School","Bomen St","Ballimore","2830","14","NA","0",943,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6886 5151","ballimore-p.school@det.nsw.edu.au","6886 5167","N",-32.193596,148.899631,2017-07-03 00:00:00.000,"-32.193596,148.899631"
1191,"2355-Bendemeer",9380,"Bendemeer Public School","Charles St","Bendemeer","2355","17","NA","0",904,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6769 6532","bendemeer-p.school@det.nsw.edu.au","6769 6400","N",-30.886984,151.150991,2017-07-03 00:00:00.000,"-30.886984,151.150991"
1238,"2665-Binya",10523,"Binya Public School","16 Stephensons Rd","Binya","2665","13","NA","0",1011,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6968 3221","binya-p.school@det.nsw.edu.au","6968 3206","N",-34.228678,146.353034,2017-07-03 00:00:00.000,"-34.228678,146.353034"
1293,"2727-Adjungbilly",10666,"Bongongo Public School","Adjungbilly Rd","Adjungbilly","2727","13","NA","0",928,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6946 6214","bongongo-p.school@det.nsw.edu.au","6946 6207","N",-35.08463,148.399517,2017-07-03 00:00:00.000,"-35.08463,148.399517"
1318,"2652-Boree Creek",10494,"Boree Creek Public School","Lockhart-Morundah Rd","Boree Creek","2652","21","NA","0",931,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6927 1478","boreecreek-p.school@det.nsw.edu.au","6927 1476","N",-35.105937,146.606338,2017-07-03 00:00:00.000,"-35.105937,146.606338"
1346,"2756-Colo Heights",10739,"Colo Heights Public School","3018 Putty Road","Colo Heights","2756","53","NA","0",914,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4565 0202","colohts-p.school@det.nsw.edu.au","4565 0160","N",-33.372972,150.739776,2017-07-03 00:00:00.000,"-33.372972,150.739776"
1363,"2642-Brocklesby",10451,"Brocklesby Public School","65 Main St","Brocklesby","2642","17","NA","0",990,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6029 4272","brocklesby-p.school@det.nsw.edu.au","6029 4239","N",-35.823911,146.677989,2017-07-03 00:00:00.000,"-35.823911,146.677989"
1453,"2642-Burrumbuttock",10452,"Burrumbuttock Public School","Howlong Rd","Burrumbuttock","2642","31","NA","0",1014,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6029 3253","burrumbutt-p.school@det.nsw.edu.au","6029 3235","N",-35.837489,146.800049,2017-07-03 00:00:00.000,"-35.837489,146.800049"
1499,"2652-Uranquinty",10506,"Uranquinty Public School","Pearson Street","Uranquinty","2652","31","NA","0",960,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","69229619","uranquinty-p.school@det.nsw.edu.au","69229883","N",-35.188793,147.249486,2017-07-03 00:00:00.000,"-35.188793,147.249486"
1503,"2810-Caragabal",11025,"Caragabal Public School","Marsden & Wheoga Sts","Caragabal","2810","26","NA","0",1013,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6347 5225","caragabal-p.school@det.nsw.edu.au","6347 5214","N",-33.84532,147.744452,2017-07-03 00:00:00.000,"-33.84532,147.744452"
1506,"2800-Cargo",11005,"Cargo Public School","Hutton St","Cargo","2800","19","NA","0",889,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6364 3093","cargo-p.school@det.nsw.edu.au","6364 3092","N",-33.427612,148.807697,2017-07-03 00:00:00.000,"-33.427612,148.807697"
1547,"2350-Wollomombi",9375,"Chandler Public School","Grafton Rd","Wollomombi","2350","22","NA","0",939,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6778 1335","chandler-p.school@det.nsw.edu.au","6778 1240","N",-30.518553,152.053551,2017-07-03 00:00:00.000,"-30.518553,152.053551"
1591,"2652-Collingullie",10495,"Collingullie Public School","Urana St","Collingullie","2652","28","NA","0",995,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6920 0165","collingull-p.school@det.nsw.edu.au","6920 0288","N",-35.09019,147.127156,2017-07-03 00:00:00.000,"-35.09019,147.127156"
1601,"2429-Comboyne",9540,"Comboyne Public School","Hill St","Comboyne","2429","28","NA","0",905,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6550 4174","comboyne-p.school@det.nsw.edu.au","6550 4002","N",-31.605308,152.472736,2017-07-03 00:00:00.000,"-31.605308,152.472736"
1714,"2342-Currabubula",9361,"Currabubula Public School","Bolton St","Currabubula","2342","30","NA","0",954,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6768 9010","currabubul-p.school@det.nsw.edu.au","6768 9014","N",-31.262787,150.735709,2017-07-03 00:00:00.000,"-31.262787,150.735709"
1723,"2581-Dalton",10274,"Dalton Public School","Jobson St","Dalton","2581","12","NA","0",1068,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","4845 6210","dalton-p.school@det.nsw.edu.au","4845 6203","N",-34.720369,149.17882,2017-07-03 00:00:00.000,"-34.720369,149.17882"
1745,"2633-Delegate",10437,"Delegate Public School","Campbell St","Delegate","2633","31","NA","0",957,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6458 8183","delegate-p.school@det.nsw.edu.au","6458 8260","N",-37.041739,148.937215,2017-07-03 00:00:00.000,"-37.041739,148.937215"
1747,"2403-Delungra",9507,"Delungra Public School","Wallangra St","Delungra","2403","32","NA","0",861,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6724 8407","delungra-p.school@det.nsw.edu.au","6724 8321","N",-29.650936,150.830977,2017-07-03 00:00:00.000,"-29.650936,150.830977"
1793,"2340-Dungowan",9345,"Dungowan Public School","137 Olgunbil Road","Dungowan","2340","27","NA","0",932,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6769 4259","dungowan-p.school@det.nsw.edu.au","6769 4342","N",-31.220126,151.13269,2017-07-03 00:00:00.000,"-31.220126,151.13269"
1824,"2429-Elands",9541,"Elands Public School","Wingham-Ellenborough Rd","Elands","2429","18","NA","0",878,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6550 4557","elands-p.school@det.nsw.edu.au","6550 4412","N",-31.619383,152.292291,2017-07-03 00:00:00.000,"-31.619383,152.292291"
1830,"2337-Ellerston",9336,"Ellerston Public School","School Road","Ellerston","2337","23","NA","0",1002,"Primary School","N","Comprehensive","Kinder to Year 6","N","Coed","6546 5157","ellerston-p.school@det.nsw.edu.au","6546 5106","N",-31.81773,151.304369,2017-07-03 00:00:00.000,"-31.81773,151.304369"
